csd_id,smiles1,smiles2
APEHEK,S1C(=CC=C1c1ccccn1)c1ccccn1,Oc1ccccc1O
AQAXUN,O=N(=O)c1cccc(c1)N(=O)=O,CN1c2ccccc2Sc2ccccc12
BENWIC,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(ccn1)c1ccc(cc1)C(c1ccc(cc1)c1ccncc1)=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1
BEWXIM,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O1N=C(N=C1c1ccncc1)c1ccncc1
BEWXOS,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,O1N=C(N=C1c1ccncc1)c1ccncc1
BIBNAD,CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1,CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2S1
BICMUX,CN(C)C(=O)N(C)C,CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Cl)c1Cl)C(=O)OC)C
BICNAE,CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Cl)c1Cl)C(=O)OC)C,CN1CCN(C)C1=O
BIFFIH,CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
BIFFUT,c1cc(ccn1)c1ccc(cc1)c1ccncc1,CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O
BIFGAA,c1cc(ccn1)c1ccc2cc3cc(ccc3cc2c1)c1ccncc1,CN(c1cccc(c1)C(O)=O)C(=O)N(C)c1cccc(c1)C(O)=O
BIQNEW,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,OC(=O)c1cc(cc(c1)N(=O)=O)C(O)=O
BISBEM,Cc1cc2N=CN(Cc3ccc(Br)cc3)c2cc1C,IC#Cc1ccc(I)cc1
BISBIQ,c1ccc(cc1)c1ccncc1,IC#Cc1ccc(I)cc1
BISBOW,C(N1C=Nc2ccccc12)c1ccc(CN2C=Nc3ccccc23)cc1,IC#Cc1ccc(I)cc1
BOBQUG,NC(=O)c1cccnc1,OC(C(O)=O)c1ccccc1
BOBVUL,C1COCCOCCOCCOCCOCCO1,NC(P)=O
CEVPOK,OC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O,c1cc(ccn1)C=Cc1ccncc1
CEVQAX,OC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O,c1cc(ccn1)C1C(C(C1c1ccncc1)c1ccncc1)c1ccncc1
CIJVEY,COP(=S)(OC)Oc1ccc(SC)c(C)c1,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC
CIJVIC,CCOCN(C(=O)CCl)c1c(C)cccc1CC,COCC1OC2OC3C(COC)OC(OC4C(COC)OC(OC5C(COC)OC(OC6C(COC)OC(OC7C(COC)OC(OC8C(COC)OC(OC1C(OC)C2OC)C(OC)C8OC)C(OC)C7OC)C(OC)C6OC)C(OC)C5OC)C(OC)C4OC)C(OC)C3OC
CILLAM,Cc1ccc(cc1)C(O)=O,CC(=O)Nc1ccccn1
CILLEQ,OC(=O)c1ccccc1,O=C(Nc1ccccn1)C12CC3CC(CC(C3)C1)C2
CILLIU,Cc1ccc(cc1)C(O)=O,O=C(Nc1ccccn1)C12CC3CC(CC(C3)C1)C2
CILLOA,Cc1cccc(NC(=O)C(C)(C)C)n1,OC(=O)c1ccccc1
CILLUG,Cc1cccc(NC(=O)C(C)(C)C)n1,Cc1ccc(cc1)C(O)=O
CILMAN,OC(=O)c1ccccc1,Cc1cccc(NC(=O)C23CC4CC(CC(C4)C2)C3)n1
CILMER,Cc1ccc(cc1)C(O)=O,CCC(=O)Nc1cccc(C)n1
CIRMUN,C(N1C=Nc2ccccc12)c1cccnc1,OC(=O)c1cccc(O)c1
CIRNAU,C(N1C=Nc2ccccc12)c1cccnc1,OC(=O)c1ccc(O)cc1
COLLOG,IC#Cc1ccc(cc1)C#CI,CCCCCCCCCCOc1ccncc1
COLLUM,IC#Cc1ccc(cc1)C#CI,CCCCCCCCCCOc1ccc(cc1)C#N
DICCUP,Nc1cccnc1,Oc1ccc(cc1)N(=O)=O
DILSOI,Oc1ccccc1,CC(=O)N1N=C(CC1c1ccc2ccc3cccc4ccc1c2c34)c1ccccc1
DILTUP,NC1=NC(=O)NC=C1F,OC(=O)c1ccc(cc1)C(O)=O
DILVAX,NC1=NC(=O)NC=C1F,OC(=O)CCC(O)=O
DILVEB,OC(=O)CCCCC(O)=O,NC1=NC(=O)NC=C1F
DIMTAW,Fc1c(F)c(NC(=O)c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1Br,c1cc(ccn1)c1ccncc1
DIMTEA,C(Cc1ccncc1)c1ccncc1,Fc1c(F)c(NC(=O)c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1Br
DIMTIE,Fc1c(F)c(NC(=O)c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1Br,c1cc(ccn1)C=Cc1ccncc1
DIMTUQ,C1CCN(C1)c1ccncc1,Fc1c(F)c(c(F)c(F)c1Br)c1c(F)c(F)c(I)c(F)c1F
DIMVAY,Fc1c(F)c(c(F)c(F)c1Br)c1c(F)c(F)c(I)c(F)c1F,CN(C)c1ccncc1
DIMVEC,Cc1cc2N=CN(Cc3ccncc3)c2cc1C,Fc1c(F)c(c(F)c(F)c1Br)c1c(F)c(F)c(I)c(F)c1F
DINRUP,NC(=O)c1cccnc1,OC(=O)c1ccc(O)cc1O
DINSIE,OC(=O)c1cccc(O)c1,c1ccc2nc3ccccc3cc2c1
DIPHUH,OC(=O)c1ccc(Cl)c(c1)N(=O)=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
DODRAR,Fc1ccc(F)cc1,c1ccc2c3ccc(cc3)c3ccccc3c3ccc(cc3)c3ccccc3c3ccc(cc3)c3ccccc3c3ccc(cc3)c2c1
EGIQAO,OC(=O)c1ccc(O)cc1,NC(=O)c1ccccc1O
EGUJIB,c1ccc(cc1)C1=Nc2ccccc2N1c1ccc2c3ccccc3C3(c4ccccc4c4ccccc34)c2c1,CC(=O)CCC(C)=O
FEPKES,c1ccc2nc3ccccc3nc2c1,FC1=CNC(=O)NC1=O
FEPKIW,FC1=CNC(=O)NC1=O,c1cc(ccn1)C=Cc1ccncc1
FEQPOJ,Cc1nc2ccccc2nc1C,CC(=NO)C(C)=NO
FERPOJ,Oc1ccc(cc1Br)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)c(Br)c1,c1cc(ccn1)C=Cc1ccncc1
FERQAW,Oc1ccc(cc1Br)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)c(Br)c1,c1cc(ccn1)c1ccncc1
FERQEA,Oc1ccc(cc1Cl)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)c(Cl)c1,c1cc(ccn1)C=Cc1ccncc1
FERQIE,C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1Cl)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)c(Cl)c1
FERQOK,Oc1ccc(cc1Cl)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)c(Cl)c1,c1cc(ccn1)c1ccncc1
FERQUQ,C(Cc1ccncc1)c1ccncc1,Oc1ccc(cc1)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)cc1
FERRAX,Oc1ccc(cc1)C12CC3CC(C1)CC(C3)(C2)c1ccc(O)cc1,c1cc(ccn1)c1ccncc1
FEVKUO,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O
FEVZEN,Cc1cc(C)cc(CNc2cc(C)cc(C)c2)c1,C1CCCCOCCOCCOCCOCCOCCOCCC1
FEXHOH,COc1ccc2N=C(N)Sc2c1,OC(=O)CCCCCCCCC(O)=O
FICBIE,Cc1cccc2SC(=Nc12)N,OC(=O)CCCCC(O)=O
FICCAX,CCC(Br)C(=O)Nc1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICCEB,CCC(Cl)C(=O)Nc1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICCIF,CCC(C)C(=O)Nc1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICCOL,CCC(C)NC(=O)c1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICCUR,CC(=O)Nc1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICDAY,CNC(=O)c1ccccc1,CC(NC(c1ccccc1)(c1ccccc1)c1ccccc1)C(=O)NC(c1ccccc1)(c1ccccc1)c1ccccc1
FICYIB,Cc1ccc(cc1)C(O)=O,Cc1ccc(cc1)c1nc(N)nc(N)n1
FIDCIG,NC(=NO)c1ccccn1,OC(=O)CCC(O)=O
GIHBOQ,COc1ccccc1O,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
GIHBUW,Oc1cccc(O)c1,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
GIHCAD,OC(=O)c1ccccc1O,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
GIHCEH,COc1cc(C=O)ccc1O,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
GIHCIL,COc1cc(ccc1O)C(O)=O,CC1(CO)C(O)CCC2(C)C(CC=C3C(O)COC3=O)C(=C)CCC12
GIJYOP,CC1=C2C=CC(=N2)C(=C2NC(=C(C)C3=NC(=C(C)C4=CC=C1N4)C=C3)C=C2)C,FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N
GIJYUV,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,CC1=C2C=CC(=N2)C(=C2NC(=C(C)C3=NC(=C(C)C4=CC=C1N4)C=C3)C=C2)C
GOCLIV,Cc1c2ccccc2cc2ccccc12,O=C1N(C2CCC2)C(=O)C2=C1SC1=C(S2)C(=O)N(C2CCC2)C1=O
HAGQIS,CCOC(=O)C1=C(C(C(=O)OC)C2(NN=C(C(=O)OC)C12C(F)(F)F)C(F)(F)F)C(=O)OC,COC(=O)C1C(=C(C(=O)OC)C2(C(=NNC12C(F)(F)F)C(=O)OC)C(F)(F)F)C(=O)OC
HIDQUI,Cc1cc2N=CN(Cc3cccnc3)c2cc1C,ON=C(C#N)c1ccc(O)cc1
HIDRAP,Cc1cc2N=CN(Cc3ccncc3)c2cc1C,ON=C(C#N)c1ccc(O)cc1
HIDRET,C(N1C=CN=C1c1ccccc1)c1cccnc1,ON=C(C#N)c1ccc(O)cc1
HILJAP,OC(=O)CCl,c1cc(ccn1)c1ccncc1
HIQMAX,NC(=O)c1ccc(Br)cc1,OC(=O)CCC(O)=O
HIQMOL,NC(=O)c1ccc(Br)cc1,OC(=O)CC(O)=O
HIQQOP,Nc1ccc(cc1)C(O)=O,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C
HIQQUV,NC(N)=O,CC(C)COc1ccc(cc1C#N)C1=NC(=C(S1)C(O)=O)C
HIQRIK,NC(=O)c1ccc(Br)cc1,OC(=O)C=CC(O)=O
HIQROQ,NC(=O)c1ccc(Br)cc1,OC(=O)CCCCCCCCC(O)=O
HIQSEH,NC(=O)c1ccc(Br)cc1,OC(=O)CCCCC(O)=O
HISZEQ,CC1(C)CC(CC(C)(C)N1[O])OC(=O)c1ccccc1,Fc1c(F)c(F)c(I)c(I)c1F
HISZIU,Fc1c(F)c(I)c(F)c(F)c1I,CC1(C)CC(CC(C)(C)N1[O])OC(=O)c1ccccc1
HIVGAW,N1C2=NON=C2C2=NON=C2C2=NON=C12,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O
IDENEM,O=N(=O)N1CN(CN(CN(C1)N(=O)=O)N(=O)=O)N(=O)=O,CN1CCN(C)C1=O
IFOMAT,S1C2=CC=C3SC(=C(C4=CC=C(S4)C=CC4=CC=C(S4)C(=C1C=C2)c1ccccc1)c1ccccc1)C=C3,C12=C3C4=C5C6=C1C1=C7C8=C6C6=C9C%10=C8C8=C%11C%12=C%13C(=C78)C7=C1C2=C1C2=C3C3=C8C%14=C2C2=C%15C(=C%13C7=C12)C1=C%12C2=C7C%12=C(C9=C9C(=C56)C(=C43)C3=C9C%12=C4C(=C83)C%14=C%15C1=C74)C%10=C%112
IFOMEX,S1C2=CC=C3SC(=C(C4=CC=C(S4)C=CC4=CC=C(S4)C(=C1C=C2)c1ccccc1)c1ccccc1)C=C3,[C]12[C]3[C]4[C]5[C]6[C]1C1=C7[C]2[C]2[C]8[C]9[C]7[C]7[C]%10C9=C9C%11=C%12[C]%13[C]%14[C]%15[C]%16[C]%17[C]%18[C]%19[C]%20C%21=C%22[C]%23[C]%24[C]%25[C]%21C(=C%16%19)C%14=C%25[C]%12C%12=C%24C%14=C%23C%16=C%19C(=C6C6=C1C7=C([C]%166)C%14=C%10[C]%11%12)[C]5C(=C%18C4=C1[C]3C2=C2C8=C9C%13=C%15C2=C%171)C%20=C%22%19
IFORAY,Oc1cccc(c1)N(=O)=O,Nc1nc(N)nc(N)n1
IRETII03,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,c1cc(ccn1)c1ccncc1
KEYGAY,OC(=O)c1ccc(OCCOc2ccc(cc2)C(O)=O)cc1,CC(C(C)c1ccncc1)c1ccncc1
KICWIE,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,CN1C(=O)N(C)C2=C(NC=N2)C1=O
KIGNEV,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,c1cc(ccn1)c1ccncc1
KIGNIZ,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,O=C1CCCCCN1
KIHGIT,S=P([Se][Se]P(=S)(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1,S=P([Se]P(=S)(C1CCCCC1)C1CCCCC1)(C1CCCCC1)C1CCCCC1
KIJSED,CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1cnccn1
KIJSIH,NC(=O)c1ccc(O)cc1,CN1N=NC2=C(N=CN2C1=O)C(N)=O
KIJSUT,NC(=O)c1cccnc1,CN1N=NC2=C(N=CN2C1=O)C(N)=O
KIJTAA,CN1N=NC2=C(N=CN2C1=O)C(N)=O,NC(=O)c1ccncc1
KIJTEE,CN1N=NC2=C(N=CN2C1=O)C(N)=O,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
KINTUY,NC(=O)c1cccnc1,COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC
KINVAG,NC(N)=O,COc1ccc(C=CC(=O)Nc2ccccc2C(O)=O)cc1OC
LESBOC,CC(=O)Nc1ccc2c(C)cc(nc2n1)C(Br)Br,O=C1CCC(=O)N1
LESQOR,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1N(=O)=O
LETBIX,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N,Nc1cccc2C(=O)c3ccccc3C(=O)c12
LETSAG,OC(=O)c1ccc(F)cc1,c1ccc2nc3ccccc3cc2c1
LEXQEM,OC(=O)CCCCC(O)=O,Cc1ccc2N=C(N)Sc2c1
LEXQIQ,Cc1ccc2N=C(N)Sc2c1,OC(=O)CCCCCCCC(O)=O
LEXQOW,NC1=Nc2ccccc2S1,OC(=O)CCCCCCCC(O)=O
LEZQUE,OC(=O)c1ccccc1O,N1N=Nc2ccccc12
LIDKUG,Cc1ccc(cc1)S(=O)(=O)N(I(OI(N(S(=O)(=O)c1ccc(C)cc1)S(=O)(=O)c1ccc(C)cc1)c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(C)cc1,Cc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(C)cc1
LIHPEZ,CCCSC1=C(SCCC)SC(S1)=C1Sc2cc3NC(=Nc3cc2S1)C,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
LIKWIN,OC(=O)CCCCC(O)=O,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N
LIQFAU,Cc1cc(C)nc(N)n1,CC=CC=CC(O)=O
MEWTAL,OC(=O)CC(O)=O,OC(CN1C=NC=N1)(CN1C=NC=N1)c1ccc(F)cc1F
MEXBOI,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,c1cc(ccn1)C#CC#Cc1ccncc1
MIJTEG,Nc1ccccc1O,Clc1ccc2OC(=Nc2c1)N=C1Nc2ccccc2O1
MIMWAI,CCC(Cc1ccccc1)C(=O)c1ccccc1,OC(C1OC2(CCCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
MIQVIT,N1c2ccccc2c2ccc3c(Nc4ccccc34)c12,c1cc(ccn1)C1C(C(C1c1ccncc1)c1ccncc1)c1ccncc1
MIQVOZ,N1c2ccccc2c2ccc3c(Nc4ccccc34)c12,c1cc(ccn1)C=Cc1ccncc1
MIRJEE,OC1(CCCCC1)C#CC#CC1(O)CCCCC1,C1CN2CCN1CC2
NEJVOP,Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCCCCNC(=O)Nc1cccnc1)Nc1cccnc1
NEPXEN,CC(=O)C=C(C)Nc1c(Cl)cccc1Cl,Nc1c(Cl)cccc1Cl
NEQCET,CN1N(c2ccccc2)C(=O)C(=C1C)C(C)(C)C1=C(C)N(C)N(c2ccccc2)C1=O,CN1N(C(=O)C=C1C)c1ccccc1
NERTOV,c1cc(ccn1)N=Nc1ccncc1,C[Si](C)(CCCC(O)=O)O[Si](C)(C)CCCC(O)=O
NIBJUF,Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
NIGVIK,COC(=O)COc1ccc2C(=C(Cl)C(=O)Oc2c1)C,Nc1ccccc1C1=Nc2ccccc2S1
NIJGIY,Nc1nc(N)nc(n1)c1ccccc1,OC(=O)CCC(O)=O
NIJGOE,OC(=O)C(O)=O,Nc1nc(N)nc(n1)c1ccccc1
NIJGUK,OC(=O)C=CC(O)=O,Nc1nc(N)nc(n1)c1ccccc1
NIJHEV,OC(=O)CCCCC(O)=O,Nc1nc(N)nc(n1)c1ccccc1
NIJJOH,COc1ccccc1C1(O)c2ccccc2Oc2ccccc12,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
NINXAL,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O
NINXOZ,Nc1ccccc1C(O)=O,c1cc(ccn1)c1ccncc1
NIQPAG,ClC12C3=C4C5=C6C7=C8C9=C5C5=C%10C%11=C9C9=C%12C%13=C%11C%11(Cl)C%14(Cl)C%15=C%16C%17(Cl)C%18=C%19C%20=C%21C%22=C(C1=C1C%21(Cl)C%21=C%23C1(Cl)C3=C6C1(Cl)C%23(Cl)C3=C6C%23=C%24C%25(Cl)C(=C9C8(Cl)C%24(Cl)C7(Cl)C16Cl)C%12(Cl)C(=C%17C%13%15Cl)C1=C%18C6=C%20C%21(Cl)C3(Cl)C6(Cl)C%23(Cl)C%251Cl)C1(Cl)C3(Cl)C2=C4C5(Cl)C2(Cl)C3=C3C(=C%14C4(Cl)C%16(Cl)C%19=C%22C4(Cl)C13Cl)C%11(Cl)C%102Cl,ClC12C3=C4C5=C6C7=C8C9=C5C5=C3C3(Cl)C%10=C%11C%12=C%13C%14=C%15C%16=C%12C%12=C%17C%18=C%19C%20=C%21C(=C%16%18)C%16=C%18C%21(Cl)C%21=C%22C(=C7C7=C%21C%21(Cl)C%18(Cl)C%18=C%23C%24=C%25C(Cl)(C1=C4C1(Cl)C6=C7C(Cl)(C%21%23Cl)C%251Cl)C(Cl)(C%13=C2%10)C%24(Cl)C%14(Cl)C%18(Cl)C%15%16Cl)C1=C(C%20%22Cl)C2(Cl)C4=C6C7=C%10C(Cl)(C3=C%11C%12(Cl)C%10(Cl)C%17(Cl)C6(Cl)C%192Cl)C5(Cl)C7(Cl)C9(Cl)C4(Cl)C81Cl
NUSLOE,O=C1NC(=O)c2nc(C#N)c(nc2N1)C#N,S1C=CSC1=C1SC=CS1
NUSLUK,O=C1NC(=O)c2nc(C#N)c(nc2N1)C#N,Cc1c(C)c(N)c(C)c(C)c1N
NUTPOJ,COc1cc(C=O)ccc1O,CC12CC3=C(ON=C3)C=C1CCC1C2CCC2(C)C1CCC2(O)C#C
OFUYIZ,NC(=O)c1cccnc1,Nc1ccc(C(O)=O)c(O)c1
OGAREV,N#Cc1cc(C#N)c(cc1C#N)C#N,C1SC2=C(S1)SC(S2)=C1SC2=C(SCS2)S1
OPOVAS,FC1=CNC(=O)NC1=O,Nc1nc(N)nc(N)n1
OYEREQ01,OC(=O)CCCCC(O)=O,NC1=NC(=O)NC=C1
PEFCAG,OC(=O)c1ccccc1Nc1ccccc1,c1cc(ccn1)c1ccncc1
PEGXAC,Nc1nc(F)c(F)c(N)c1F,C1COCCOCCOCCOCCOCCO1
PEGXEG,Nc1cc(F)nc(N)c1F,C1COCCOCCOCCOCCOCCO1
PEGXIK,Nc1nc(F)c(Cl)c(N)c1Cl,C1COCCOCCOCCOCCOCCO1
PEGXOQ,Nc1nc(N)c(F)cc1F,C1COCCOCCOCCOCCOCCO1
PEHFUF,NNC(=O)c1ccncc1,OC(=O)C=Cc1ccc(O)cc1
PESHIG,COc1ccc(cc1)C1=NN(C(C1)c1ccc2ccc3cccc4ccc1c2c34)C(C)=O,Oc1ccccc1
PETNEJ,c1cc(ccn1)N=Nc1ccncc1,ON=Cc1c(F)c(F)c(Br)c(F)c1F
PETNIN,c1cc(ccn1)N=Nc1ccncc1,ON=Cc1c(F)c(F)c(I)c(F)c1F
PETNOT,c1cc(ccn1)N=Nc1ccncc1,Oc1c(F)c(F)c(Br)c(F)c1F
PETNUZ,c1cc(ccn1)N=Nc1ccncc1,Oc1c(F)c(F)c(I)c(F)c1F
PETPAH,c1cc(ccn1)N=Nc1ccncc1,OC(=O)c1c(F)c(F)c(Br)c(F)c1F
PETPIP,c1cncc(c1)N=Nc1cccnc1,ON=Cc1c(F)c(F)c(Br)c(F)c1F
PETPOV,c1cncc(c1)N=Nc1cccnc1,ON=Cc1c(F)c(F)c(I)c(F)c1F
PETPUB,c1cncc(c1)N=Nc1cccnc1,Oc1c(F)c(F)c(Br)c(F)c1F
PETQAI,c1cncc(c1)N=Nc1cccnc1,Oc1c(F)c(F)c(I)c(F)c1F
PETQEM,c1cncc(c1)N=Nc1cccnc1,OC(=O)c1c(F)c(F)c(Br)c(F)c1F
PEVDUR,c1cncc(c1)c1ccc(cc1)C(c1ccc(cc1)c1cccnc1)=C(c1ccc(cc1)c1cccnc1)c1ccc(cc1)c1cccnc1,Fc1c(F)c(F)c(I)c(I)c1F
PEVFAZ,c1cncc(c1)c1ccc(cc1)C(c1ccc(cc1)c1cccnc1)=C(c1ccc(cc1)c1cccnc1)c1ccc(cc1)c1cccnc1,Fc1c(F)c(I)c(F)c(F)c1I
PEXNAJ,c1cc(ccn1)C=Cc1ccncc1,Nc1ccc(C(O)=O)c(O)c1
PEXPEP,c1cc(ccn1)c1ccncc1,Nc1ccc(C(O)=O)c(O)c1
PIDJOD,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1,CCCCCC(O)=O
PIDJUJ,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1,CCCCC(O)=O
PIDKAQ,COC(=O)NC1=Nc2ccc(cc2N1)C(=O)c1ccccc1,CCCC(O)=O
PILCUK,OC(=O)c1ccc(cc1)N1C=CN=C1,OC(=O)c1cc(C(O)=O)c(O)c(c1)C(O)=O
PILKIG,Ic1ccc(I)cc1,NC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
PILKOM,NC(=O)c1ccc(cc1)N(=O)=O,OC(=O)CCC(O)=O
PILKUS,OC(=O)c1ccccc1,NC(=O)c1ccc(cc1)N(=O)=O
PILLAZ,OC(=O)CCCCC(O)=O,NC(=O)c1ccc(cc1)N(=O)=O
PILMAA,Ic1ccc(I)cc1,NC(=O)c1ccc(cc1)N(=O)=O
PIRFON,Oc1c2C(=O)c3c(O)c(cc(c3C(=O)c2c(cc1N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O,Cc1cccc2c1Sc1c(C)cccc21
PUTPAV01,C1CN2CCN1CC2,Oc1ccc(cc1)N(=O)=O
QACSUI01,O=C1NC(=O)NC(=O)N1,Nc1nc(N)nc(N)n1
QEPFOI,OC(=O)C(O)=O,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
QEWHEH,OC(=O)c1ccc(O)cc1,c1cc(ccn1)C=Cc1ccncc1
QEWHIL,OC(=O)c1ccc(O)cc1,c1ccc2nccnc2c1
QINDOI,IC1=C(I)SC(S1)=C1SC2=C(SCCS2)S1,FC1=CC(C(=CC1=C(C#N)C#N)F)=C(C#N)C#N
QINPEK,IC1=C(I)SC(S1)=C1SC2=C(SCCS2)S1,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
QISMIQ,C(Cc1ccncc1)Cc1ccncc1,OC(=O)c1ccc(OCc2cccc(c2)C(O)=O)cc1
QONYUP,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,C1N2CN3CN1CN(C2)C3
RERNUZ,Oc1ccc2ccccc2c1,COc1ccc(cc1)C1=NN(C(C1)c1ccc2ccc3cccc4ccc1c2c34)C(C)=O
RETSEQ,CCOC(=O)c1cc(c2ccccc2)c(C(=O)OCC)c(Cc2ccccc2)n1,Oc1ccc(O)cc1
REVQAM,c1ccc2c(c1)ccc1ccccc21,Fc1c(F)c(Br)c(F)c(F)c1Br
REVZUP,C(CCN1C=NC=N1)CN1C=NC=N1,CCCCOc1cc2Cc3cc(OCCCC)c(Cc4cc(OCCCC)c(Cc5cc(OCCCC)c(Cc6cc(OCCCC)c(Cc1cc2OCCCC)cc6OCCCC)cc5OCCCC)cc4OCCCC)cc3OCCCC
REWJUA,CN1C(=O)C2C=CC1(C)C1C=CC2(C)N(C)C1=O,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
REWKOV,CN1C(=CC=CC1=O)C,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
REWTUK,CCC(C)N1N=CN(C1=O)c1ccc(cc1)N1CCN(CC1)c1ccc(OCC2COC(CN3C=NC=N3)(O2)c2ccc(Cl)cc2Cl)cc1,OC(=O)CCC(O)=O
REXNAL,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,O1C(=NN=C1c1ccncc1)c1ccncc1
REXNEP,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,c1cc(ccn1)c1ccncc1
RIDFAN,Oc1cccc(c1)N(=O)=O,NC(=O)c1ccncc1
