,smiles1,smiles2
6502,C1CN2CN3CN1CN(C2)C3,Oc1cccc(c1)N(=O)=O
6503,C1CN2CN3CCN(CN1C3)C2,Oc1cccc(c1)N(=O)=O
6504,C[C@@H](Oc1ccc(COc2ccc(Cl)cc2)cc1)C(O)=O,NC(=O)c1ccncc1
6505,CS(=O)(=O)c1ccc(cc1)C1=CN=C2C=CC(=NN12)c1cccc(c1)S(C)(=O)=O,OC(=O)/C=C/C(O)=O
6506,CS(=O)(=O)c1ccc(cc1)C1=CN=C2C=CC(=NN12)c1cccc(c1)S(C)(=O)=O,OC(=O)CCCC(O)=O
6507,CS(=O)(=O)c1ccc(cc1)C1=CN=C2C=CC(=NN12)c1cccc(c1)S(C)(=O)=O,OC(=O)CCCCC(O)=O
6508,FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,OC(=O)[C@@H]1CCCN1
6509,CN1N(C(=O)C(=C1C)NC(C)=O)c1ccccc1,OC(=O)c1ccccc1O
6510,CN1N(c2ccccc2)C(=O)C(=C1C)N,Nc1ccccc1C(O)=O
6511,CCc1ccc(cc1)C#Cc1nc(N)c2ccccc2c1c1ccc(CC)cc1,O=C1NC(=NO1)c1ccccc1
6512,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC5=C(C[C@]4(C)[C@H]3CC[C@]12C)C=NN5,OC(=O)c1cc(O)ccc1O
6513,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC5=C(C[C@]4(C)[C@H]3CC[C@]12C)C=NN5,OC(=O)c1ccccc1C(O)=O
6514,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl
6515,Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,c1ccc2c(c1)ccc1c3ccccc3ccc21
6516,COc1cccc(/C=N/c2cccnc2)c1O,Oc1ccc(cc1)c1ccc(O)cc1
6517,O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O,CN1C=CNC1=S
6518,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,CC1=C(N=CN1)N(=O)=O
6519,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,c1cc(ccn1)/C=C/c1ccncc1
6520,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,c1cc(ccn1)C#Cc1ccncc1
6521,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,c1cc(ccn1)/N=N/c1ccncc1
6522,Brc1c2ccccc2cc2ccccc12,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O
6523,OC(=O)c1cc(Cl)cc(Cl)c1O,Cc1nccnc1C
6524,OC(=O)c1cc(Cl)cc(Cl)c1O,Cc1cnc(C)cn1
6525,OC(=O)c1cc(Cl)cc(Cl)c1O,Cc1cnc(C)c(C)n1
6526,Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Cl)nn1,c1ccc(cc1)c1ccncc1
6527,c1cncc(c1)/C=C/c1cccnc1,OCC#CCO
6528,c1cc(ccn1)/C=C/c1ccncc1,OCC#CCO
6529,N#CC(C#N)=C1C2=C(C=CS2)C(C2=C1C=CS2)=C(C#N)C#N,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6530,C[C@H](C(O)=O)c1ccc(c(F)c1)c1ccccc1,NC(=O)c1ccccc1O
6531,C[C@@H](C(O)=O)c1ccc(c(F)c1)c1ccccc1,NC(=O)c1ccccc1
6532,C[C@H](C(O)=O)c1ccc(c(F)c1)c1ccccc1,NC(=O)c1ccccn1
6533,c1ccc(cc1)/C=C/c1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N
6534,O=C1CC(=O)NC(=O)N1,NC(N)=S
6535,O=C1CC(=O)NC(=S)N1,NC(N)=S
6536,CC(C)c1cccc(C(C)C)c1P([As](Cl)P(c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C,CC(C)c1cccc(C(C)C)c1P(P(c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C)c1c(cccc1C(C)C)C(C)C
6537,O=N(=O)N1C2C3N(C1C1N(C(C(N3N(=O)=O)N1N(=O)=O)N2N(=O)=O)N(=O)=O)N(=O)=O,O=Cc1ccccc1
6538,COc1ccc(cc1)[C@@H](CO)N1Cc2ccc(CCCCCCCCCc3ccc(COc4cccc(c4)N4C=C(C1)N=N4)cc3)cc2,C1CCCOc2ccc(cc2)c2cccc(n2)c2cccc(CCCc3ccc(OCC1)cc3)n2
6539,CC1=NN(Cc2ccc(cc2)C#N)C(=C1)C,OC(=O)C(O)=O
6540,CSC1=C(C)S/C(S1)=C1/SC(=C(SC)S1)C,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
6541,C[C@@H]1N([C@@H](CO)Cc2c(CCC(C)(C)O)cccc12)C(=O)Cc1c(Cl)cccc1Cl,OC(=O)c1ccc(O)cc1
6542,Cc1cccc(O)c1,C1CNCCN1
6543,Cc1ccccc1O,C1CNCCN1
6544,Cc1ccc(O)cc1,C1CNCCN1
6545,OC(=O)c1ccc(O)cc1,OC(=O)CCCC(O)=O
6546,FC(F)(F)c1cc2c(cc3c(cc(cc3C(F)(F)F)C(F)(F)F)c2C(F)(F)F)c(c1)C(F)(F)F,c1ccc2cc3ccccc3cc2c1
6547,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1ccc2cc3ccccc3cc2c1
6548,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
6549,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6550,FC(F)(F)c1cc2c(cc(c3c(cc4c(c1cc(c4C(F)(F)F)C(F)(F)F)c23)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
6551,FC(F)(F)c1cc2c3cc(c(cc3c3cc(c(cc3c2c(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
6552,FC(F)(F)c1cc2c(cc3c(cc(c(c3C(F)(F)F)C(F)(F)F)C(F)(F)F)c2C(F)(F)F)c(c1)C(F)(F)F,c1ccc2cc3ccccc3cc2c1
6553,Fc1c(F)c(I)c(F)c(F)c1I,c1cc(ccn1)c1cncc(c1)c1ccncc1
6554,C12=C3C4=C5C6=C1C1=C7C8=C6C6=C9C%10=C8C8=C%11C%12=C%13C(=C78)C7=C1C2=C1C2=C3C3=C8C%14=C2C2=C%15C(=C%13C7=C12)C1=C%12C2=C%11C%10=C7C9=C9C(=C56)C(=C43)C3=C8C4=C5C(=C93)C7=C2C5=C1C%15=C%144,Clc1ccc(Cl)c(Cl)c1
6555,Oc1ccccc1O,NC(N)=O
6556,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,NC(=O)c1ccccc1O
6557,O=C1NCc2ccc(CNC(=O)C34CC5CC(C3)CC(C5)(C4)C(=O)NCc3ccc(CNC(=O)C45CC6CC(CC1(C6)C4)C5)cc3)cc2,CCCCN(CCCC)C(=O)/C=C/C(=O)N(CCCC)CCCC
6558,O=N(=O)N1C2C3N(C4C1N(C(C(N2N(=O)=O)N3N(=O)=O)N4N(=O)=O)N(=O)=O)N(=O)=O,O=N(=O)N1C=NC(=C1)N(=O)=O
6559,Brc1ccc2ccc3cccc4ccc1c2c34,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O
6560,N/C(=C(\N[As]1N=C(C(=N1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,FC(F)(F)C1=N[As](Cl)N=C1C(F)(F)F
6561,Clc1ccc(cc1)C1=CSC(=N1)NC=O,NC1=NC(=CS1)c1ccc(Cl)cc1
6562,OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,CC(=O)Nc1cc(Cl)ccc1O
6563,CN1C=CN(Cc2ccccc2)C1=[Se],NC1=NC(=O)NC=C1I
6564,Brc1cc(Br)c(Br)cc1Br,c1cc(ccn1)/C=C/c1ccncc1
6565,Cc1cc(C(c2ccccc2)c2ccccc2)c(P(Cl)I)c(c1)C(c1ccccc1)c1ccccc1,Cc1cc(C(c2ccccc2)c2ccccc2)c(P(Cl)Cl)c(c1)C(c1ccccc1)c1ccccc1
6566,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2c(c1)nnc1ccccc21
6567,FC(F)(F)c1cc2c(cc1C(F)(F)F)c(c1cc(c(cc1c2C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,c1cc2ccc3cccc4ccc(c1)c2c34
6568,c1ccc(cc1)C(=Cc1ccc(cc1)c1ccc(cc1)C=C(c1ccccc1)c1ccccc1)c1ccccc1,Fc1c(F)c(I)c(F)c(F)c1I
6569,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(cc1)C(c1ccccc1)=C1c2ccccc2c2ccccc12
6570,Fc1c(F)c(I)c(F)c(F)c1I,Nc1ccc(cc1)C1(c2ccc(N)cc2)c2ccccc2c2ccccc12
6571,COc1cc(OC)cc(c1)C1=C(c2cc(OC)cc(OC)c2)C2=NC(=C3NC(=C(c4cc(cc(c4)C(F)(F)F)C(F)(F)F)C(=C4C=CC(=N4)C4=CC=C1N4)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C=C3)C=C2,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
6572,CC1=NN/C(S1)=N/S(=O)(=O)c1ccc(N)cc1,O=C1NS(=O)(=O)c2ccccc12
6573,OC(=O)CCCCCC(O)=O,NC(=O)c1cnccn1
6574,NNC(=O)c1ccncc1,O=C1NC(=O)NC(=O)N1
6575,Fc1c(F)c(I)c(F)c(F)c1I,c1cnc2c(c1)ccc1ncccc21
6576,Oc1ccc(cc1)C1=C(O)C(=O)c2c(O)cc(O)cc2O1,c1cc(ccn1)c1ccncc1
6577,COc1ccc(/C=C/c2ccc(O)cc2)cc1OC,N#CC(C#N)=C1C=CC(C=C1)=C(C#N)C#N
6578,O=Cc1cc2ccccc2c2ccccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
6579,CC(=O)c1cc2ccccc2c2ccccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
6580,CCOC(=O)C1=CC(=C2C=CC(=CC=C12)/N=N/c1ccc(C)cc1)C(=O)OCC,CCOC(=O)C1=C2C=CC(=CC=C2C(=C1)C(=O)OCC)/N=N/c1ccc(C)cc1
6581,c1cc2cc3ccc2cc1c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc(ccc2c1)c1ccc2cc3ccc2c1,C12=C3C4=C5C6=C3C3=C7C8=C9C3=C1C1=C3C9=C9C%10=C3C3=C%11C%12=C%13C3=C1C2=C1C4=C2C(=C%131)C1=C%12C3=C4C%12=C1C1=C%13C%14=C(C5=C21)C1=C2C5=C(C7=C61)C1=C6C5=C5C(=C%142)C(=C%12%13)C2=C4C4=C3C%11=C%10C3=C4C(=C52)C6=C3C9=C81
6582,c1ccc2cnncc2c1,OC(=O)/C=C/C(O)=O
6583,CC/C(c1ccc(O)cc1)=C(/CC)c1ccc(O)cc1,NC(=O)c1ccncc1
6584,CC/C(c1ccc(O)cc1)=C(/CC)c1ccc(O)cc1,NC(=O)c1ccccn1
6585,CC/C(c1ccc(O)cc1)=C(/CC)c1ccc(O)cc1,NC(=O)c1cccnc1
6586,CC/C(c1ccc(O)cc1)=C(/CC)c1ccc(O)cc1,NC(N)=O
6587,CC/C(c1ccc(O)cc1)=C(/CC)c1ccc(O)cc1,O=C1C=C(Oc2ccccc12)c1ccccc1
6588,CCCCNC(=S)NC1=Nc2ccccc2N1,Nc1ncc2c3ccccc3cnc2n1
6589,c1ccc2c(c1)cnc1nc3ncc4ccccc4c3cc21,CCCCNC(=S)NC1=Nc2ccccc2N1
6590,c1ccc2C3c4ccccc4C(c2c1)c1cc2nc4c5cccc6c7nc8cc9C%10c%11ccccc%11C(c%11ccccc%10%11)c9cc8nc7c7cccc(c4nc2cc31)c7c56,Cc1cc(C)cc(C)c1
6591,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,O=C1NC=CC=C1
6592,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,CC1=CC=CC(=O)N1
6593,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,CC1=CC(=CC(=O)N1)C(F)(F)F
6594,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F,COC1=CC=CNC1=O
6595,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl,O=C1CCCCCN1
6596,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,O=C1NC=CC=C1
6597,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,O=C1CCCCN1
6598,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1Cl,O=C1CCCCCN1
6599,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2/C(CCC[C@]12C)=C/C=C1/C[C@@H](O)CCC1=C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
6600,IC#Cc1cc(cc(c1)N(=O)=O)N(=O)=O,S1C=CC=C1c1cncnc1
6601,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,c1cnc2cccnc2c1
6602,OC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C(c1ccccc1)(c1ccccc1)c1ccccc1,c1ccc2nccnc2c1
6603,c1ccc2nc3ccccc3nc2c1,Oc1ccccc1O
6604,c1ccc2nc3ccccc3nc2c1,Oc1cccc(O)c1
6605,c1ccc2nc3ccccc3nc2c1,Oc1ccc2ccc(O)cc2c1
6606,OC(=O)c1cc2Cc3cc(cc4Cc5cc(cc6Cc7cc(cc(Cc(c1)c2OCCOCCOc34)c7OCCOCCOc56)C(O)=O)C(O)=O)C(O)=O,Cc1ccncc1
6607,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,NC(=O)c1cccnc1
6608,C[C@@]12CC[C@@H]3[C@H](CCc4cc(O)ccc34)[C@H]1CC[C@]2(O)C#C,C1CNCCN1
6609,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)C#C,c1cc(ccn1)c1ccncc1
6610,C[C@@]12CC[C@@H]3[C@H](CCc4cc(O)ccc34)[C@H]1CC[C@]2(O)C#C,N1C=CN=C1
6611,Clc1c(Cl)c(I)c(Cl)c(Cl)c1I,c1ccc(cc1)/C=C\c1ccncc1
6612,O[C@H]([C@@H](O)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,NC1CCCCC1
6613,Fc1c(F)c(/N=N/c2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,Cc1cc(C)c(c(C)c1)c1c2cccc(c2cc2c(cccc12)c1c(C)cncc1C)c1c(C)cncc1C
6614,OC(=O)c1cc(ccc1Cl)N(=O)=O,NC(=O)c1cccnc1
6615,OC(=O)c1ccc(cc1Cl)N(=O)=O,O=N(=O)c1cccc2ncccc12
6616,OC(=O)c1cc(Cl)ccc1N(=O)=O,O=N(=O)c1cccc2ncccc12
6617,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,N#Cc1ccncc1
6618,Fc1c(F)c(I)c(F)c(F)c1I,N#Cc1ccncc1
6619,Fc1c(F)c(I)c(F)c(I)c1F,N#Cc1ccncc1
6620,COc1cc(/C=C/c2ccncc2)c(OC)cc1/C=C/c1ccncc1,OC(=O)c1c(F)c(F)c(Br)c(F)c1F
6621,c1ccc2c(c1)ccc1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N
6622,CN1C(=O)N(C)C2=C(NC=N2)C1=O,O=C1CCCN1
6623,Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,c1cc2ccc3cccc4ccc(c1)c2c34
6624,Fc1c(F)c(I)c(F)c(F)c1I,CCN1C=Nc2c(N)ncnc12
6625,COc1cc2OC(=O)C=Cc2cc1OC,O=C1CCC(=O)N1
6626,COc1cc2OC(=O)C=Cc2cc1OC,OC(=O)c1cc(F)cc(F)c1
6627,CCc1nc(N)nc(N)c1c1ccc(Cl)cc1,COc1cc2OC(=O)C=Cc2cc1OC
6628,COc1cc2OC(=O)C=Cc2cc1OC,NC(N)=O
6629,FC1=C(F)C(=O)C(=C(F)C1=O)F,Cc1cc(C)c(C)cc1C
6630,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,Cc1cc(C)c(C)cc1C
6631,Oc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,Cc1cc(C)cc(C)c1
6632,FC1=C(F)C(=O)C(=C(F)C1=O)F,c1ccc2ccccc2c1
6633,Fc1c(F)c(I)c(F)c(F)c1I,[Se]([Se]c1ccccc1)c1ccccc1
6634,OC(=O)CCN1C(=O)c2ccccc2C1=O,N1C=Nc2ccccc12
6635,Nc1nc(N)nc(Nc2nc(N)nc(N)n2)n1,NC1=NC2=NC(=NC3=NC(=NC(=N1)N23)N)N
6636,O=C1NCc2ccc(Oc3ccc(CNC(=O)NCc4ccc(Oc5ccc(CN1)cc5)cc4)cc3)cc2,OC(=O)C(Cl)Cl
6637,O=C1N(C2CCCCC2)C(=O)c2ccc3c4ccc5C(=O)N(C6CCCCC6)C(=O)c6ccc(c7ccc1c2c37)c4c56,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6638,O=C1N(C2CCCCC2)C(=O)c2ccc3c4ccc5C(=O)N(C6CCCCC6)C(=O)c6ccc(c7ccc1c2c37)c4c56,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
6639,CCCCCCCCCCCCN1C=Nc2c(N)ncnc12,CCCCCCCCCCCCN1C=C(C)C(=O)NC1=O
6640,CN1C=NC2=C1C(=O)NC(=O)N2C,OC(=O)c1cccc(O)c1
6641,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Nc1cc(cc(c1)C(O)=O)C(O)=O
6642,Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)/C=C/c1ccncc1
6643,Fc1cc(F)c(F)c(I)c1F,c1cc(ccn1)C#Cc1ccncc1
6644,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)c1ccncc1
6645,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)/C=C/c1ccncc1
6646,Fc1cc(F)c(F)c(Br)c1F,c1cc(ccn1)C#Cc1ccncc1
6647,Fc1c(F)c(F)c(I)c(I)c1F,O=C(NCc1ccccn1)C(=O)NCc1ccccn1
6648,Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccccn1)C(=O)NCc1ccccn1
6649,Fc1c(F)c(I)c(F)c(I)c1F,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
6650,Fc1c(F)c(F)c(I)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
6651,Fc1c(F)c(I)c(F)c(I)c1F,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
6652,Fc1c(F)c(I)c(F)c(F)c1I,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
6653,Oc1cc(O)c(I)cc1I,CC(=O)Oc1ccc(cc1)/C=C/c1ccncc1
6654,CC(=O)Oc1ccc(cc1)[C@@H]1[C@H]([C@H]([C@@H]1c1ccc(OC(C)=O)cc1)c1ccncc1)c1ccncc1,Oc1cc(O)c(I)cc1I
6655,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,c1ccc2ccccc2c1
6656,OC(=O)c1ccc2NC=Cc2c1,c1cc(ccn1)c1ccncc1
6657,Fc1c(F)c(Br)c(F)c(F)c1Br,COc1cc(C=O)cc(OC)c1Br
6658,Fc1c(F)c(I)c(F)c(F)c1I,COc1cc(C=O)cc(OC)c1Br
6659,Fc1c(F)c(Br)c(F)c(F)c1Br,COc1ccc2cc(C=O)ccc2c1
6660,Fc1c(F)c(I)c(F)c(F)c1I,COc1ccc2cc(C=O)ccc2c1
6661,Fc1c(F)c(Br)c(F)c(F)c1Br,CC(=O)c1ccc(C)cc1
6662,Fc1c(F)c(I)c(F)c(F)c1I,CC(=O)c1ccc(C)cc1
6663,Fc1c(F)c(I)c(F)c(F)c1I,O=C1C=CC(=O)c2ccccc12
6664,Fc1c(F)c(Br)c(F)c(F)c1Br,CN1CC(=O)N(C)CC1=O
6665,Fc1c(F)c(I)c(F)c(F)c1I,CN1CC(=O)N(C)CC1=O
6666,Fc1c(F)c(I)c(F)c(F)c1I,CN1C(=O)c2ccccc2C1=O
6667,Fc1c(F)c(I)c(F)c(F)c1I,COC(=O)c1ccc(C)cc1
6668,Fc1c(F)c(Br)c(F)c(F)c1Br,O=C1Oc2ccccc2C=C1
6669,Fc1c(F)c(I)c(F)c(F)c1I,O=C1Oc2ccccc2C=C1
6670,Fc1c(F)c(F)c(I)c(I)c1F,COc1ccc2cc(C=O)ccc2c1
6671,CCN1C(=S)S/C(C1=S)=C1/SC(=S)N(CC)C1=S,c1cc2ccc3cccc4ccc(c1)c2c34
6672,CCN1C(=S)S/C(C1=S)=C1/SC(=S)N(CC)C1=S,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
6673,CCCN1C(=S)S/C(C1=S)=C1/SC(=S)N(CCC)C1=S,c1cc2ccc3cccc4ccc(c1)c2c34
6674,CCCN1C(=S)S/C(C1=S)=C1/SC(=S)N(CCC)C1=S,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6675,CCN1C(=O)/C(SC1=S)=C1\SC(=S)N(CC)C1=O,c1cc2ccc3cccc4ccc(c1)c2c34
6676,CCN1C(=O)/C(SC1=S)=C1\SC(=S)N(CC)C1=O,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6677,CCCN1C(=O)/C(SC1=S)=C1\SC(=S)N(CCC)C1=O,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6678,CCN1C(=O)S/C(C1=S)=C1/SC(=O)N(CC)C1=S,c1cc2ccc3cccc4ccc(c1)c2c34
6679,CCN1C(=O)S/C(C1=S)=C1/SC(=O)N(CC)C1=S,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6680,CCN1C(=O)S/C(C1=S)=C1/SC(=O)N(CC)C1=S,c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61
6681,CCN1C(=S)S/C(C1=S)=C1/SC(=S)N(CC)C1=S,c1cc2cccc3c4cccc5cccc(c(c1)c23)c45
6682,ON1N=NN=C1C1=NN=NN1O,NC1C=NN=C1
6683,CN1C/C(=C\c2ccncc2)C(=O)/C(C1)=C/c1ccncc1,Oc1cccc(O)c1
6684,CN1C/C(=C\c2ccncc2)C(=O)/C(C1)=C/c1ccncc1,COc1cc(O)cc(O)c1
6685,CN1C/C(=C\c2ccncc2)C(=O)/C(C1)=C/c1ccncc1,OC(=O)c1cc(O)cc(O)c1
6686,Fc1c(F)c(I)c(F)c(F)c1I,CCCCCc1ccc(cc1)C#Cc1ccncc1
6687,Fc1c(F)c(I)c(F)c(F)c1I,CCCCCc1ccc(cc1)C#Cc1ccccn1
6688,CCCCCc1ccc(cc1)C#Cc1ccncc1,OC(=O)c1ccc(cc1)C(O)=O
6689,OC(=O)c1c(F)c(F)c(C(O)=O)c(F)c1F,O=C1NN=Cc2ccccc12
6690,OC(=O)c1ccc2OCOc2c1,NC(=O)c1ccncc1
6691,C1N2CN3CN1CN(C2)C3,Oc1ccc(F)cc1
6692,Fc1c(F)c(Br)c(F)c(F)c1Br,c1ccc2c(c1)c1ccccc1c1ccccc21
6693,Fc1c(F)c(F)c(Br)c(F)c1F,c1ccc2c(c1)c1ccccc1c1ccccc21
6694,Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2c(c1)c1ccccc1c1ccccc21
6695,Fc1c(F)c(F)c(I)c(F)c1F,c1ccc2c(c1)c1ccccc1c1ccccc21
6696,Nc1ccc(cc1)C(O)=O,O=C1CC(=O)NC(=O)N1
6697,Nc1ccc(cc1)C(O)=O,CC1=CC(=O)NC(=O)N1
6698,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,O=C1CCCCCN1
6699,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,O=C1NC=CC=C1
6700,CC1=NN/C(S1)=N/S(=O)(=O)c1ccc(N)cc1,c1ccc(nc1)c1ccccn1
6701,Fc1c(F)c(I)c(F)c(F)c1I,CN(C)c1ccc(C=O)cc1
6702,Fc1c(F)c(I)c(F)c(F)c1I,COc1cc(C=O)ccc1O
6703,Fc1c(F)c(I)c(F)c(F)c1I,COc1ccc(C=O)cc1OC
6704,Fc1c(F)c(I)c(F)c(F)c1I,Oc1ccc2ccccc2c1C=O
6705,COc1ccc2NC=C(CCNC(C)=O)c2c1,C1CNCCN1
6706,O=C(N1c2ccccc2c2ccccc12)c1ccccc1,N#Cc1cc(C#N)c(cc1C#N)C#N
6707,CC(C)c1cccc(C(C)C)c1NC(Nc1c(cccc1C(C)C)C(C)C)=NC(=O)c1ccccc1,CC(C)c1cccc(C(C)C)c1NC(=O)NC(=O)c1ccccc1
6708,N1c2ccccc2Sc2ccccc12,N#Cc1cc(C#N)c(cc1C#N)C#N
6709,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,OC(=O)c1ccccc1S
6710,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C(C)(C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,Clc1ccccc1Cl
6711,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccccc1
6712,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccc(cc1)C(F)(F)F
6713,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccc(cc1)C#N
6714,S1N=C2C(=CC=C(C3=Nc4c5ccccc5c5ccccc5c4N3c3ccccc3)C2=N1)c1ccncc1,OC(=O)c1ccc(cc1)N(=O)=O
6715,IC#CC#CC#CI,O=C(NCCCCCCC#N)C(=O)NCCCCCCC#N
6716,FC1=C(F)C(=O)C(=C(F)C1=O)F,c1ccc2c(c1)ccc1ccccc21
6717,c1ccc2c(c1)nnc1ccccc21,FC1=C(F)C(=O)C(=C(F)C1=O)F
6718,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,c1ccc2c(c1)nnc1ccccc21
6719,c1ccc2c(c1)nnc1ccccc21,N#Cc1cc(C#N)c(cc1C#N)C#N
